ano,periodo,vtotal,areatotal,tempano,precano,munic
2000,0,,5445,18.76249233,1430.703212,3521705
2001,0,5309941.27,4488660,20.40486448,1470.737139,3521705
2002,0,8931474.244,5386194,20.14142425,1299.5262,3521705
2003,0,6410271.138,5479155,19.05445747,1614.2289,3521705
2004,0,6678605.783,4821498,18.77887766,1361.056198,3521705
2005,0,9969201,5942277,19.32835867,1367.331109,3521705
2006,1,8725789.536,6073749,19.24927196,1192.905281,3521705
2007,1,12413067.48,6622308,19.66601545,1349.752578,3521705
2008,1,22978312.48,8610624,18.23760401,1423.40675,3521705
2009,1,21044595.22,9152055,19.05256958,1724.522326,3521705
2010,1,16286714.88,8959500,19.12728649,1457.342178,3521705
2011,1,6991303.939,7964748,18.16601707,1309.859588,3521705
2012,1,19017529.37,10795752,19.19799941,1867.658055,3521705
2013,1,11308415.91,6960492,19.08000087,1300.174085,3521705
2014,1,15190160.51,9652698,20.78143349,1183.378122,3521705
1990,0,3003347.633,3489552,19.48748852,1496.173011,3521804
1991,0,1319191.652,3376692,19.16431941,1633.289474,3521804
1992,0,4693955.996,3728340,19.21724264,1363.850087,3521804
1993,0,3868716.372,3395799,19.91865012,1556.964846,3521804
1994,0,5405049.465,3431142,19.94916406,1198.574149,3521804
1995,0,4007456.509,3161862,19.92228575,1548.338972,3521804
1996,0,5321112.712,3698244,18.22079175,1502.517181,3521804
1997,0,5376032.718,4102461,18.44263126,1498.41119,3521804
1998,0,7233784.628,3844269,19.35163704,1321.02003,3521804
1999,0,5723125.251,3837537,18.93517085,914.1404874,3521804
2000,0,5289732.613,3094146,19.37733852,1129.021778,3521804
2001,0,9758335.34,4128300,20.67480688,1511.340126,3521804
2002,0,10028559.38,4431735,21.23681353,1321.073775,3521804
2003,0,10411963.4,5178690,20.09207454,1521.719301,3521804
2004,0,11544439.48,4422033,19.83776654,1443.289114,3521804
2005,0,9574290,4408173,20.34893944,1485.26181,3521804
2006,1,11331986.37,4471830,20.26860178,1222.208832,3521804
2007,1,14259911.43,4870800,20.73899589,1428.076602,3521804
2008,1,11069039.02,4390452,19.37962203,1503.712877,3521804
2009,1,10138970.72,4827240,20.00744732,2228.737838,3521804
2010,1,11642469.18,4997520,20.24350413,1333.12546,3521804
2011,1,12476897.45,4814370,19.57341295,1430.947401,3521804
2012,1,14343281.34,5348970,20.34453146,1579.145165,3521804
2013,1,14107418.67,6190470,19.95263253,1790.957918,3521804
2014,1,11234986.83,5101470,20.9699753,1358.020292,3521804
1990,0,3709063.757,3037221,22.88420198,1158.147247,3521903
1991,0,4797906.737,3142260,22.94552684,1580.926355,3521903
1992,0,14952370.52,3143250,22.78806276,1338.765739,3521903
1993,0,9282089.172,2680623,23.00717077,1518.342257,3521903
1994,0,11358172.23,2814966,23.65276078,1298.141102,3521903
1995,0,7139517.143,2678940,23.42527701,1530.536314,3521903
1996,0,6292772.443,2918223,23.06481012,1382.237852,3521903
1997,0,5065731.594,2853378,23.36576249,1497.771403,3521903
1998,0,5644552.509,2808630,23.43740454,1432.422698,3521903
1999,0,5953405.415,2926737,23.32017847,1269.684729,3521903
2000,0,5945524.308,2986632,23.41302053,1522.859612,3521903
2001,0,7670429.753,3181662,23.61727182,1156.159666,3521903
2002,0,9783731.228,2799225,24.25457199,1262.321019,3521903
2003,0,8789109.943,2918619,23.18657882,1222.783093,3521903
2004,0,9293728.963,3174534,22.89114361,1315.138223,3521903
2005,0,10830600,3578157,23.55875669,1198.040186,3521903
2006,1,11195613.3,3375702,23.32985395,1317.738048,3521903
2007,1,10083836.25,3614490,23.81871621,1494.611367,3521903
2008,1,11781058.48,3988017,23.04461779,1175.562078,3521903
2009,1,9826247.012,3853971,23.10444283,1947.753092,3521903
2010,1,10694930.84,3956337,23.43247737,1138.870022,3521903
2011,1,11843679.63,4239378,23.00163211,1538.122791,3521903
2012,1,12691978.56,4182156,23.3875788,1205.502657,3521903
2013,1,16681558.97,4221855,22.48662488,1314.600582,3521903
2014,1,17290994.7,4219479,23.65971272,1188.998556,3521903
1990,0,282554.1308,749826,21.96671795,1627.002919,3522000
1991,0,380448.9705,925452,22.03614495,1310.580871,3522000
1992,0,646357.929,815760,22.14295618,1165.18042,3522000
1993,0,1389866.234,685179,21.64346639,1521.143556,3522000
1994,0,1344793.272,631917,22.29714451,1170.458683,3522000
1995,0,1190218.975,617958,21.96903828,1410.286828,3522000
1996,0,925449.6928,653895,21.62393563,1051.887154,3522000
1997,0,833605.5624,647658,21.92315203,1306.754309,3522000
1998,0,870009.4474,432630,22.14349182,1309.058111,3522000
1999,0,901624.345,473022,22.1742272,1559.67953,3522000
2000,0,842494.9938,500742,21.8788484,1615.430683,3522000
2001,0,2101799.375,745767,21.83378617,1243.280438,3522000
2002,0,2580146.505,741708,22.49912179,1228.434572,3522000
2003,0,2372321.69,695079,21.91078829,1341.698769,3522000
2004,0,1682694.9,606177,21.05391883,1498.385197,3522000
2005,0,2853576,730422,21.70759097,1260.491089,3522000
2006,1,3457932.179,826848,21.68346839,1265.899139,3522000
2007,1,3928498.846,884763,22.07652135,1542.851548,3522000
2008,1,1868849.982,1054647,21.60072918,1429.832415,3522000
2009,1,1819096.39,1038807,21.6997492,1679.787668,3522000
2010,1,1968138.48,1069200,21.82654398,1427.821425,3522000
2011,1,4007219.505,1069596,21.93148571,1749.591655,3522000
2012,1,2335432.755,1078605,22.15063802,1289.310151,3522000
2013,1,2007741.953,1091475,21.39163032,1245.522676,3522000
2014,1,1278753.473,800415,22.8052639,888.2422316,3522000
1990,0,648781.7256,202752,20.24232325,1948.341765,3522109
1991,0,612896.8574,202554,19.65514757,1770.587581,3522109
1992,0,235871.0142,202653,19.72663522,1794.528298,3522109
1993,0,344534.1631,145332,20.20304829,2109.410122,3522109
1994,0,,158400,20.35812229,2167.006685,3522109
1995,0,,221364,20.42691014,2408.14512,3522109
1996,0,,221463,19.91381443,2483.856203,3522109
1997,0,,250965,20.44666687,1954.501367,3522109
1998,0,,222057,20.54189626,2506.254865,3522109
1999,0,,341352,19.9476386,1945.957414,3522109
2000,0,1142210.585,365310,20.08401202,1856.43843,3522109
2001,0,,199980,20.80695125,1935.081313,3522109
2002,0,,367290,21.35819394,1860.30394,3522109
2003,0,,208890,20.59758875,2457.934782,3522109
2004,0,,297990,19.942556,2990.569626,3522109
2005,0,,334620,20.707665,2471.2089,3522109
2006,1,,275715,20.61773648,2419.390466,3522109
2007,1,,275715,20.92496882,1941.602801,3522109
2008,1,,287100,20.15503722,2426.430994,3522109
2009,1,,287100,20.80804158,2667.076003,3522109
2010,1,,280368,20.69922895,3221.669385,3522109
2011,1,,280368,20.42610712,2503.120267,3522109
2012,1,,280368,21.10891951,1983.30582,3522109
2013,1,,280368,20.49451272,2057.699393,3522109
2014,1,1837152.619,282744,21.44412972,1557.673533,3522109
1990,0,87121.18463,57717,20.21036781,1403.26155,3522208
1991,0,20517.16597,53658,19.76344928,1829.779295,3522208
1992,0,50449.50043,14652,19.80461942,1514.468722,3522208
1993,0,48443.52785,12474,20.1514055,1546.391098,3522208
1994,0,23152.54621,9504,20.29040062,1294.741441,3522208
1995,0,36133.7864,10098,20.40017844,1713.804261,3522208
1996,0,33185.58759,9306,19.8854749,1930.667078,3522208
1997,0,22516.55403,7326,20.42768664,1808.911668,3522208
1998,0,15763.34833,5643,20.52084402,1560.258344,3522208
1999,0,15501.16297,4158,19.92484995,1407.518844,3522208
2000,0,26796.72927,18315,20.04269381,1520.589346,3522208
2001,0,,0,20.7897574,1334.177855,3522208
2002,0,,0,21.33495487,1387.606979,3522208
2003,0,,0,20.56880305,1376.971675,3522208
2004,0,,0,19.90903919,1491.258351,3522208
2005,0,,0,20.66818399,1625.817573,3522208
2006,1,,0,20.57999072,1539.94405,3522208
2007,1,,0,20.89811709,1389.417858,3522208
2008,1,,0,20.12665951,1509.074384,3522208
2009,1,,0,20.77774896,2267.639917,3522208
2010,1,,0,20.66196418,2058.911091,3522208
2011,1,,0,20.3878708,1611.38483,3522208
2012,1,,0,21.07403259,1596.777259,3522208
2013,1,,0,20.46912713,1414.651289,3522208
2014,1,,0,21.38924156,1075.867421,3522208
1990,0,3124853.721,3397383,20.72920573,1391.609485,3522307
1991,0,2444385.91,2940696,20.32684077,1628.484977,3522307
1992,0,4719888.519,4035735,20.17965734,1354.139694,3522307
1993,0,8100607.103,3236013,20.14848364,1312.597657,3522307
1994,0,10926445.34,4851198,20.30977455,1128.376089,3522307
1995,0,14311175.39,5854563,20.39920621,1346.135541,3522307
1996,0,5819788.612,4121370,19.88559673,1483.007766,3522307
1997,0,10010662.7,4484106,20.39512485,1684.105223,3522307
1998,0,11320950.17,4566078,20.75924142,1351.251584,3522307
1999,0,9716991.9,5429457,20.26022873,1009.612716,3522307
2000,0,8999623.273,4495293,20.13579592,1233.911144,3522307
2001,0,17319467.29,4967523,20.86257839,1389.109408,3522307
2002,0,17136740.53,4980690,21.54471252,1221.36801,3522307
2003,0,20411971.68,4965246,20.77185241,1289.51284,3522307
2004,0,21488465.03,5563800,20.2256045,1167.8047,3522307
2005,0,23160060,5481927,20.90730741,1386.938473,3522307
2006,1,20351693.68,5850009,20.82027574,1337.985614,3522307
2007,1,20763869.39,5002074,21.22052286,1305.387058,3522307
2008,1,17931275.34,5809716,20.40896121,1093.813213,3522307
2009,1,19842799.72,6094638,20.99781323,1765.428913,3522307
2010,1,17785577.49,5886342,20.99980196,1377.911325,3522307
2011,1,17229342.65,5672502,20.84261428,1097.158339,3522307
2012,1,16971503.15,5582115,21.47432528,1246.146641,3522307
2013,1,17502594.15,6475095,20.8573896,1216.710538,3522307
2014,1,15685242.21,6772491,21.86007294,1151.021089,3522307
1990,0,2727024.014,3984849,18.53213232,1531.359726,3522406
1991,0,1975842.054,4254228,18.71595728,1502.354209,3522406
1992,0,4949080.27,5039694,18.76682706,1442.981106,3522406
1993,0,7195809.725,3755664,18.76992263,1514.263492,3522406
1994,0,5485986.097,3993165,18.60954466,1183.988679,3522406
1995,0,6116591.61,3525885,19.43846921,1514.681801,3522406
1996,0,6028179.828,3780315,18.34531309,1467.507069,3522406
1997,0,5586570.716,4288878,18.15080173,1630.304646,3522406
1998,0,8164299.857,5339268,18.57123364,1705.22027,3522406
1999,0,12411477.56,6129486,18.00440154,1249.959476,3522406
2000,0,15332971.98,6462621,18.79526641,1487.406755,3522406
2001,0,15176912.8,7401933,20.43384667,1637.048956,3522406
2002,0,20151515.73,8911386,20.19908428,1288.595831,3522406
2003,0,19709041.16,8420940,19.22853522,1543.834002,3522406
2004,0,20901509.6,9139878,18.84746455,1374.048241,3522406
2005,0,24099372,10463112,19.41712324,1382.563386,3522406
2006,1,24860056.38,11688435,19.33738901,1207.049216,3522406
2007,1,29917631.29,12172446,19.74685696,1306.077929,3522406
2008,1,35172409.81,12629925,18.48015509,1584.928633,3522406
2009,1,45904551.74,12481425,19.2756405,1579.2902,3522406
2010,1,26955343.48,12220956,19.24756011,1444.484991,3522406
2011,1,16470481.22,12063645,18.52370653,1191.743437,3522406
2012,1,30503609.16,12842181,19.45737967,1270.95947,3522406
2013,1,34422242.79,11025333,19.23191168,1215.587751,3522406
2014,1,43432882.38,13068990,20.93291192,1062.689479,3522406
1990,0,194.5874834,89,20.21451556,1413.053683,3522505
1991,0,,76,19.78856433,1687.894029,3522505
1992,0,,30,19.81687245,1334.701789,3522505
1993,0,,0,20.13776216,1273.795721,3522505
1994,0,,0,20.27256975,1245.23231,3522505
1995,0,,0,20.39363118,1764.11602,3522505
1996,0,,0,19.87857615,1506.46778,3522505
1997,0,,0,20.42326421,1424.938459,3522505
1998,0,,0,20.52149488,1416.986048,3522505
1999,0,,0,19.92703318,1095.989949,3522505
2000,0,,0,20.03222175,1138.817943,3522505
2001,0,,0,20.78864535,1260.532602,3522505
2002,0,,0,21.33429714,1091.774379,3522505
2003,0,,0,20.56718224,1033.855098,3522505
2004,0,,0,19.90850675,1414.786211,3522505
2005,0,,0,20.66543946,1304.395333,3522505
2006,1,,0,20.57760974,1373.632754,3522505
2007,1,,0,20.89971375,1318.368692,3522505
2008,1,,0,20.12720996,1232.09272,3522505
2009,1,,0,20.77835182,1907.064713,3522505
2010,1,,0,20.66258125,1273.319758,3522505
2011,1,,0,20.3890559,1174.027815,3522505
2012,1,,0,21.07607477,1760.497785,3522505
2013,1,,0,20.47575694,1289.626844,3522505
2014,1,,0,21.3921349,1066.783632,3522505
1990,0,3503167.995,2608650,20.2349388,1006.995441,3522604
1991,0,3419325.479,2227500,20.09813142,1754.798198,3522604
1992,0,8012443.54,3003462,18.80704964,1291.541261,3522604
1993,0,6580620.349,2449953,18.94495328,1424.822724,3522604
1994,0,5880941.297,2472129,19.33892021,1198.675559,3522604
1995,0,4261391.185,2066328,19.46334876,1583.134672,3522604
1996,0,3190812.089,1803186,18.82857343,1766.367894,3522604
1997,0,4526977.841,2157111,19.81170082,1235.009483,3522604
1998,0,4182541.758,2269080,19.34021064,1421.893431,3522604
1999,0,3423999.152,2393820,18.76722546,1669.48628,3522604
2000,0,4714331.105,2104443,19.72986484,1565.327322,3522604
2001,0,4730107.169,2126322,19.32824932,1374.748301,3522604
2002,0,5370001.914,1961388,19.75188858,1325.544043,3522604
2003,0,4915648.809,2002473,19.29105137,1136.262868,3522604
2004,0,5545612.062,1989009,18.79891803,1493.069825,3522604
2005,0,5832090,2043657,19.21332327,1290.497705,3522604
2006,1,7006216.49,1961190,19.18048386,1382.316921,3522604
2007,1,6480404.949,2046528,19.73607467,1466.806831,3522604
2008,1,5277244.97,2051181,19.04926953,1426.393371,3522604
2009,1,5967437.602,2051181,19.59211967,1937.339578,3522604
2010,1,2903183.259,1183149,19.38761758,1267.669734,3522604
2011,1,4507001.864,1192059,19.1698523,1716.958805,3522604
2012,1,3350591.529,1211760,19.61405269,1520.225886,3522604
2013,1,2662356.786,1203246,19.28505851,1627.46335,3522604
2014,1,2586600.094,1210077,19.96843815,1029.55006,3522604
1990,0,309788.9023,1151469,17.73403281,1423.119478,3522653
1991,0,203393.0365,775269,18.50240364,1192.042458,3522653
1992,0,362998.7739,485199,18.35631537,1467.174556,3522653
1993,0,255610.8869,259479,18.14357358,1529.269318,3522653
1994,0,284251.0085,215721,17.96599402,1304.90604,3522653
1995,0,217201.9867,197307,18.83359425,1611.301734,3522653
1996,0,274940.8091,213246,18.07209976,1419.632275,3522653
1997,0,74288.19287,130482,17.88736184,1413.346197,3522653
1998,0,198076.8215,311058,18.35491903,1620.347898,3522653
1999,0,262081.5182,307395,16.73738295,1137.379452,3522653
2000,0,190635.4273,267300,18.10488691,1502.269834,3522653
2001,0,249161.938,350757,20.29654666,1578.703882,3522653
2002,0,421542.8575,435897,19.3536014,1290.755837,3522653
2003,0,232321.3851,285417,18.29165408,1248.14436,3522653
2004,0,284275.8254,256014,18.0898234,1339.156772,3522653
2005,0,300069,249381,18.76962617,1303.695172,3522653
2006,1,238951.0753,102861,18.63150321,1073.475347,3522653
2007,1,373611.9268,221265,18.38722577,1283.899154,3522653
2008,1,518892.6244,227007,17.69467428,1229.859865,3522653
2009,1,426261.2699,82269,18.84942964,1542.1915,3522653
2010,1,181558.5464,57321,18.45554892,1568.846214,3522653
2011,1,163823.6836,70884,18.08858339,1323.133916,3522653
2012,1,144301.9502,52866,18.91755987,1492.167708,3522653
2013,1,187657.6575,51084,17.68782847,1389.536322,3522653
2014,1,354647.4726,78606,19.71988093,1361.447689,3522653
1990,0,7676528.797,6107904,22.50603859,1490.271246,3522703
1991,0,9545361.229,6083550,22.59685909,1529.265318,3522703
1992,0,14552985.86,6512715,22.48908445,1342.37123,3522703
1993,0,18085352.96,4338675,22.34497747,1543.931182,3522703
1994,0,20325989.98,5366295,23.06737634,1407.39986,3522703
1995,0,9660697.19,4688640,22.6258003,1536.6413,3522703
1996,0,8931026.657,5615775,22.38217498,1055.605077,3522703
1997,0,7566055.218,5388570,22.64706249,1510.510103,3522703
1998,0,10083447.71,5535981,22.79881128,1122.847711,3522703
1999,0,10801913.5,5532912,22.75125223,1150.509987,3522703
2000,0,9483420.744,5194728,22.80943919,1705.668869,3522703
2001,0,19086095.56,4987125,22.95815443,1258.413913,3522703
2002,0,21844062.31,4918815,23.60095517,1095.154185,3522703
2003,0,20437030.45,5517963,22.61792374,1358.525057,3522703
2004,0,16953541.97,5664582,22.10169763,1530.332304,3522703
2005,0,20045124,5786055,22.79742681,1117.59632,3522703
2006,1,19781650.25,5542614,22.74382038,1431.182823,3522703
2007,1,18507904.21,6728040,23.17502638,1683.091805,3522703
2008,1,19879837.39,6714081,22.46874477,2140.633595,3522703
2009,1,15786198.62,5800707,22.65536869,1616.927631,3522703
2010,1,18164402.87,5989995,22.89288318,1010.767688,3522703
2011,1,20583734.84,6529248,22.57290709,1330.164745,3522703
2012,1,16065559.8,5979600,22.83487603,1223.503465,3522703
2013,1,14994958.76,6170472,22.05491761,1386.950839,3522703
2014,1,13642046.33,6200172,23.29778767,1217.898999,3522703
1990,0,727988.7075,2416689,18.14647208,1441.917664,3522802
1991,0,864356.6735,2025441,18.50757977,1322.420698,3522802
1992,0,1309998.068,2302641,18.92757803,1428.491058,3522802
1993,0,1296210.006,1645182,19.52280568,1589.923891,3522802
1994,0,1505693.741,1418571,19.20163684,1455.993986,3522802
1995,0,1058460.417,1283337,20.02483098,1692.342105,3522802
1996,0,891907.2709,835758,18.19873837,1359.721475,3522802
1997,0,640324.7775,901395,18.44790608,1742.85611,3522802
1998,0,1805779.126,1047321,18.09345507,1664.520682,3522802
1999,0,1141333.051,1108998,17.19814419,1182.416527,3522802
2000,0,977061.1777,1200573,18.65327235,1593.609205,3522802
2001,0,1339625.842,1265022,20.73595024,1615.44464,3522802
2002,0,1717376.115,1255122,20.59934976,1108.070895,3522802
2003,0,1378691.112,1047024,19.39631118,1218.623372,3522802
2004,0,1270754.035,1211562,19.3007092,1326.667962,3522802
2005,0,1062567,1180377,19.82900702,1536.228,3522802
2006,1,1566103.636,1249677,19.72284579,1072.621056,3522802
2007,1,1701390.598,1025145,20.16534358,1418.021642,3522802
2008,1,1551449.533,1276605,18.60522932,1304.072051,3522802
2009,1,1009875.185,874269,19.44336982,1571.098315,3522802
2010,1,1322053.077,776160,19.56724351,1417.265902,3522802
2011,1,1422857.067,1104048,18.34803022,1304.030886,3522802
2012,1,1733114.007,1075041,19.55094686,1116.447143,3522802
2013,1,1237929.242,1038510,19.33864428,1405.733625,3522802
2014,1,1126761.699,1087911,20.04182806,1487.12021,3522802
1990,0,823953.9709,879615,21.46791513,1465.291339,3522901
1991,0,1037184.641,878427,21.50516895,1434.568682,3522901
1992,0,1649214.789,839817,21.67000677,1307.673776,3522901
1993,0,1444567.916,755271,21.18688704,1450.299601,3522901
1994,0,1239342.18,758835,21.58839929,1143.688799,3522901
1995,0,1609450.751,766062,21.56723301,1579.880165,3522901
1996,0,1693000.219,765666,21.24744628,1174.465576,3522901
1997,0,1761057.492,755766,21.56752797,1495.340683,3522901
1998,0,1632063.843,755370,21.80888021,1218.813364,3522901
1999,0,1446402.33,847440,21.76633893,1073.910176,3522901
2000,0,1715573.211,744777,21.37702741,1506.040282,3522901
2001,0,2127469.803,744480,21.34617983,1333.418832,3522901
2002,0,2880673.345,1082664,22.03365523,1233.318052,3522901
2003,0,2168271.734,1095435,21.58824266,1286.611478,3522901
2004,0,1822599.344,1121472,20.60957026,1295.033164,3522901
2005,0,2579742,1165725,21.2337436,1210.985409,3522901
2006,1,2849123.803,1126125,21.21644674,1101.326381,3522901
2007,1,4096426.439,1127610,21.60724245,1470.564681,3522901
2008,1,1407951.713,938718,21.20220506,1166.921721,3522901
2009,1,880558.3189,688545,21.26709718,1740.127099,3522901
2010,1,1655799.331,880110,21.33464005,1363.042498,3522901
2011,1,3086677.149,886050,21.62393641,1583.313473,3522901
2012,1,2260329.237,939510,21.67578206,1377.755133,3522901
2013,1,1591954.556,951390,21.05050845,1589.65323,3522901
2014,1,1518423.229,964359,22.5544804,1121.431379,3522901
1990,0,183209.5199,256014,23.25341486,1219.299827,3523008
1991,0,191243.8972,640134,23.4583523,1321.186204,3523008
1992,0,417019.8433,436689,23.10112688,1224.306398,3523008
1993,0,350003.4922,364221,23.90288144,883.5401012,3523008
1994,0,390869.4567,393525,24.47586107,968.9310812,3523008
1995,0,210813.693,281556,24.46079195,1225.751249,3523008
1996,0,153438.7383,162063,23.85756368,1335.670791,3523008
1997,0,82834.62214,127908,24.07847677,1519.065171,3523008
1998,0,457774.0046,271062,24.08947046,1189.201449,3523008
1999,0,181539.3931,144045,24.12716509,1297.468734,3523008
2000,0,268404.1959,177903,23.77291963,1420.022356,3523008
2001,0,217933.9947,161865,23.86640015,1378.394577,3523008
2002,0,173135.6708,161667,25.03382664,1098.148498,3523008
2003,0,141081.7736,142164,23.94562492,1116.920164,3523008
2004,0,230136.5575,183447,23.94362946,1258.09121,3523008
2005,0,772695,420849,24.27229827,1115.955287,3523008
2006,1,635745.0405,371943,24.23000939,1421.580975,3523008
2007,1,689420.0834,334917,24.67906728,1154.307622,3523008
2008,1,1315772.059,566775,24.07466852,1347.552342,3523008
2009,1,1878690.769,876348,24.07090761,1667.511288,3523008
2010,1,3194407.551,1163943,24.1752794,1188.155986,3523008
2011,1,5513579.249,1280961,24.1088947,1405.674597,3523008
2012,1,2865113.216,1378278,24.61631718,1147.21502,3523008
2013,1,2612346.363,1251459,23.95071707,1196.61605,3523008
2014,1,1802380.328,1108107,24.3922436,1022.588643,3523008
1990,0,,3861,20.05843063,1299.336137,3523107
1991,0,,3861,19.87201974,1721.587491,3523107
1992,0,24458.65957,4356,20.05899945,1403.640603,3523107
1993,0,,0,20.32454182,1323.489735,3523107
1994,0,,0,20.51207384,1285.214788,3523107
1995,0,,0,20.45057406,1705.991448,3523107
1996,0,,1386,19.93567898,1549.378722,3523107
1997,0,,1386,20.44235499,1346.0656,3523107
1998,0,,1386,20.49482179,1298.729744,3523107
1999,0,,1188,19.84671,1285.85485,3523107
2000,0,101070.2724,11484,20.14741948,1460.784554,3523107
2001,0,,1386,20.82941924,1297.06164,3523107
2002,0,,1386,21.34728701,1404.017465,3523107
2003,0,,1386,20.60786684,1096.448557,3523107
2004,0,,1386,19.91942191,1368.459483,3523107
2005,0,,1386,20.73779216,1296.219697,3523107
2006,1,,891,20.63952485,1467.286588,3523107
2007,1,,0,20.84635239,1102.982221,3523107
2008,1,,0,20.10501566,1380.764972,3523107
2009,1,,0,20.77533083,1690.738918,3523107
2010,1,,0,20.63377181,1490.832682,3523107
2011,1,,0,20.35100836,1278.331951,3523107
2012,1,,0,21.00964679,1628.851455,3523107
2013,1,,0,20.37003616,1327.547262,3523107
2014,1,,0,21.32976266,1046.281235,3523107
1990,0,2136270.658,4629537,17.77725784,1567.966008,3523206
1991,0,1535035.93,4294917,18.4194391,1479.988004,3523206
1992,0,2713956.607,3924756,18.50467847,1385.107338,3523206
1993,0,2568633.57,2554299,18.40531263,1686.339763,3523206
1994,0,3706158.427,3582909,18.4348491,1328.626321,3523206
1995,0,2158844.012,3357486,18.76142292,1735.934852,3523206
1996,0,3107491.286,2921490,17.90565549,1613.671247,3523206
1997,0,2046705.455,2534697,17.83248089,1960.652461,3523206
1998,0,2885966.551,2006037,18.12646493,1678.345906,3523206
1999,0,1841282.471,2037024,16.86670943,1298.69962,3523206
2000,0,1849848.126,2700126,18.04727116,1638.236134,3523206
2001,0,3455980.615,2589147,20.22139366,1582.251628,3523206
2002,0,3642895.306,2381940,19.19515278,1270.679875,3523206
2003,0,3010172.858,2064645,18.11823954,1564.659068,3523206
2004,0,3373698.301,2523510,17.87427203,1476.202646,3523206
2005,0,3069099,2796750,18.47436324,1472.394039,3523206
2006,1,3154472.265,3029400,18.3920687,1156.277059,3523206
2007,1,5184719.506,2469258,18.75379369,1337.669524,3523206
2008,1,3990429.871,3467970,17.67980606,1499.007866,3523206
2009,1,2996305.545,2446191,18.59062731,1857.996699,3523206
2010,1,5164591.761,2766951,18.24840973,1624.030444,3523206
2011,1,5589030.348,3074544,17.88652476,1448.039924,3523206
2012,1,4671725.475,3172455,18.68662847,1438.482827,3523206
2013,1,6190436.683,3782394,18.06300236,1386.228073,3523206
2014,1,5060414.421,4285314,19.86093073,1385.889251,3523206
1990,0,1429935.756,402435,20.41008488,1310.581855,3523305
1991,0,1224511.465,401841,20.04455112,1135.261402,3523305
1992,0,602351.1278,417879,20.12280332,1180.449041,3523305
1993,0,712015.5918,314028,20.2651355,1670.520191,3523305
1994,0,,366300,20.38500241,1667.107152,3523305
1995,0,,363033,20.53967515,1807.082072,3523305
1996,0,,343233,20.05475791,2159.865282,3523305
1997,0,,375210,20.45445397,1639.680752,3523305
1998,0,2096047.651,350757,20.64001813,1671.177107,3523305
1999,0,661276.4161,446490,20.05814078,1534.246304,3523305
2000,0,1321195.261,432036,20.19698071,1362.834512,3523305
2001,0,2474020.582,427185,20.86278468,1516.249203,3523305
2002,0,2549948.423,452925,21.42944562,1716.436628,3523305
2003,0,,420750,20.67368087,1585.965191,3523305
2004,0,,396000,20.05091642,2116.490387,3523305
2005,0,,409860,20.80534557,1769.275403,3523305
2006,1,,401940,20.71555409,1617.293795,3523305
2007,1,,376695,21.04041104,1432.544635,3523305
2008,1,,405900,20.26095131,1628.705787,3523305
2009,1,,405900,20.93208794,2163.643865,3523305
2010,1,,350856,20.83681557,1956.617462,3523305
2011,1,,353430,20.57251157,1568.503285,3523305
2012,1,1407646.319,357390,21.25655023,1420.772224,3523305
2013,1,2762693.82,357390,20.64506585,1694.804299,3523305
2014,1,3003817.763,387090,21.60050245,1561.567135,3523305
1990,0,1096838.416,470646,20.2227054,1326.981866,3523404
1991,0,330710.2265,309474,19.61945109,1656.575946,3523404
1992,0,564556.4653,306702,19.74682156,1323.868412,3523404
1993,0,1538117.15,324423,19.96162709,1533.720941,3523404
1994,0,1029023.672,270963,20.07126312,1095.575572,3523404
1995,0,1053868.831,292050,20.11622615,1747.999045,3523404
1996,0,844805.1466,257301,19.69606435,1533.850728,3523404
1997,0,1116623.855,281754,20.33846957,1462.234336,3523404
1998,0,1287499.34,295614,20.51149123,1567.254871,3523404
1999,0,1705287.732,223443,19.92722518,1192.547115,3523404
2000,0,1483723.249,185427,19.98843326,1486.815498,3523404
2001,0,2214405.222,211662,20.60009431,1416.195861,3523404
2002,0,1708093.001,175032,21.35430388,1028.530116,3523404
2003,0,1356845.008,201564,20.59397933,1442.753614,3523404
2004,0,1461224.198,223938,19.93694042,1491.911894,3523404
2005,0,1574298,185427,20.70817555,1285.333281,3523404
2006,1,1654368.426,153450,20.61529678,1303.8493,3523404
2007,1,1972340.153,178794,20.91366133,1242.856461,3523404
2008,1,1430071.612,143748,20.14691323,1344.767766,3523404
2009,1,896557.795,86823,20.76994038,1648.766886,3523404
2010,1,1818873.244,258291,20.68891669,1342.190257,3523404
2011,1,1662066.916,259776,20.40883675,1502.868233,3523404
2012,1,1860331.34,257103,21.09377169,1653.949905,3523404
2013,1,1786410.259,266508,20.42154992,988.1158496,3523404
2014,1,1894691.294,271557,21.39513239,753.7591404,3523404
1990,0,389296.7265,476784,21.10369709,1429.007342,3523503
1991,0,321791.3248,418572,21.04345681,1636.802543,3523503
1992,0,468897.4838,297396,21.27840585,1184.77878,3523503
1993,0,500377.523,302049,20.99492472,1309.719474,3523503
1994,0,833686.2229,233145,21.13430106,155.3101121,3523503
1995,0,689536.4543,235818,21.45532626,298.9578277,3523503
1996,0,491896.0484,196020,21.11292115,1033.962045,3523503
1997,0,779861.6707,498465,21.43802727,1518.319865,3523503
1998,0,786097.4821,504207,21.08564269,1324.208805,3523503
1999,0,842496.1976,516384,20.86235842,1152.112667,3523503
2000,0,730065.2383,395505,20.69097177,1186.758722,3523503
